,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.0078125,0.0,-0.8,-0.04126284976148346,0,2,8,True
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.546875,13.0,0.0,-0.02395388214415019,4,2,4,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,0.064453125,9.0,-0.6,-0.05923437825896927,2,0,8,False
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.30078125,13.0,0.30000000000000004,0.01730896761733327,6,1,3,False
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,0.90234375,26.0,0.2,-0.0179715284974858,6,0,4,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,0.16015625,13.0,-0.6,-0.03528049611481907,2,0,8,False
