,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.0234375,2.0,-0.6,-0.03129487656812834,1,2,7,False
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.15625,5.0,-0.5,-0.02188311420496688,1,3,6,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,0.01171875,2.0,-0.7,-0.030787205650211785,1,1,8,False
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.65234375,18.0,0.1,0.009411762363161463,5,1,4,False
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,1.0,18.0,0.0,0.0005076709179165584,4,2,4,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,0.556640625,21.0,-0.4,-0.008904091445244905,3,0,7,False
