,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.005859375,2.0,-0.8,-0.04425661868111419,1,0,9,True
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.3828125,11.0,-0.4,-0.013890310118034871,2,2,6,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,0.013671875,4.0,-0.6,-0.04410724757376308,2,0,8,False
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.037109375,7.0,0.6,0.03036630856307932,8,0,2,False
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,1.0,27.0,0.0,0.00014937110735110948,5,0,5,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,0.02734375,6.0,-0.6,-0.03021693745572821,2,0,8,False
