,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.30078125,13.0,-0.5,-0.02179038457018485,2,1,7,False
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.625,22.0,-0.2,-0.005667254609649797,4,0,6,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,0.7421875,15.0,-0.2,-0.005311873692301489,3,2,5,False
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.3828125,11.0,0.4,0.016123129960535054,6,2,2,False
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,0.640625,14.0,0.0,0.01647851087788336,4,2,4,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,0.91015625,21.0,-0.1,0.000355380917348308,4,1,5,False
