center_time,start_time,end_time,acc_x_permutation_entropy,acc_x_spectral_entropy,acc_x_mean,acc_x_std,acc_x_range,acc_x_rms,acc_x_var,acc_x_min,acc_x_max,acc_x_time_energy,acc_x_spectral_energy,acc_y_permutation_entropy,acc_y_spectral_entropy,acc_y_mean,acc_y_std,acc_y_range,acc_y_rms,acc_y_var,acc_y_min,acc_y_max,acc_y_time_energy,acc_y_spectral_energy,acc_z_permutation_entropy,acc_z_spectral_entropy,acc_z_mean,acc_z_std,acc_z_range,acc_z_rms,acc_z_var,acc_z_min,acc_z_max,acc_z_time_energy,acc_z_spectral_energy,acc_mag_permutation_entropy,acc_mag_spectral_entropy,acc_mag_mean,acc_mag_std,acc_mag_range,acc_mag_rms,acc_mag_var,acc_mag_min,acc_mag_max,acc_mag_time_energy,acc_mag_spectral_energy,label,experiment_id
1.2786190161215183,0.0,2.5572380322430366,0.8662490313631787,0.6914107397969613,0.9693270631663224,0.9041066986937452,5.3495321023065205,1.3255202291966541,0.8174089226229024,-1.100002294223319,4.249529808083201,265.3075855794421,40061.44542249576,0.8460243216054572,0.7401369867240093,0.10901639572839049,0.9715269313549018,5.993984538782314,0.9776242391049237,0.9438645783478721,-2.8937743537919487,3.100210184990365,144.3181220857076,21792.036434941856,0.8444900582560806,0.6796843197808209,0.3105136532243553,0.5125220978278349,2.636364952704162,0.5992475528532261,0.26267890076184475,-1.1928839444189303,1.4434810082852318,54.223742069687574,8187.785052522824,0.9430355612192699,0.7224344699196618,1.5371908451672294,0.841959004957884,4.338768741246303,1.752669581094968,0.7088949660296702,0.1075881335121065,4.4463568747584095,463.8494497348372,70041.26690996042,pre-void,1
2.5487703566395825,1.2701513405180644,3.827389372761101,0.906691475367156,0.7753904575203298,0.8475177220197712,0.5092535112212415,3.5530011235229324,0.9887494262090599,0.25933913869116315,-0.28993320895176955,3.2630679145711627,147.62143960214053,22290.83737992322,0.8919455444311282,0.7828864246988382,0.1947006573727407,0.5177822393625445,3.409510349157328,0.5531788077834044,0.26809844739929134,-1.9905789847645357,1.4189313643927925,46.20702580048098,6977.260895872629,0.8776158987000029,0.8242927877194998,0.4859979491152577,0.27567560830736976,1.796644603543309,0.5587405905783782,0.07599704101563835,-0.8582101610347043,0.9384344425086047,47.140848181541116,7118.2680754127105,0.9453688263906935,0.8773385847469882,1.1654573095039962,0.48737308962743825,3.178607760696761,1.2632589872109712,0.23753252849299497,0.39582495232038195,3.574432713017143,240.9693135841626,36386.366351208555,pre-void,1
3.818921697157647,2.540302681036129,5.097540713279165,0.9092407211147551,0.781814320936794,0.6849774628655577,0.2719002758929832,1.5074445341365084,0.7369693919454301,0.07392976003068039,-0.15812480388922456,1.3493197302472837,82.01170658432696,12383.76769423337,0.9210078895851717,0.8065849212902225,0.5291412020882799,0.5852401496250642,3.0737465629171874,0.788984438680889,0.3425060327331675,-0.7145372277330138,2.3592093351841736,93.99696311657021,14193.541430602101,0.9170478631679004,0.8464010346344197,0.9822568658290204,0.5220427485386488,1.9008512630678438,1.112365579191498,0.272528631301787,0.16587397699190873,2.0667252400597524,186.84093444727557,28212.981101538637,0.9330040799425642,0.8845181419942458,1.4492709640418873,0.5500828880270234,2.485588441942167,1.5501540281259318,0.30259118370015076,0.6685303350016631,3.1541187769438306,362.84960414817283,54790.29022637409,pre-void,1
5.089073037675711,3.8104540215541935,6.36769205379723,0.9066156032928905,0.7048753930431567,0.5100792121524536,0.6437221837355198,3.840626444249364,0.8213154403171136,0.41437824983322635,-0.8761233943265058,2.964503049922858,101.85841692799742,15380.620956127608,0.8823894629027095,0.8100901273247425,0.6575337283878179,0.895399778339888,5.4046238832093545,1.1108966500168704,0.8017407630511206,-2.599037669548431,2.8055862136609235,186.3477964198245,28138.517259393506,0.8998114176494697,0.7402022294930838,1.1489979435845061,0.6841842512967055,3.4074714270971285,1.3372749769900945,0.4681080897224334,-1.1597655206136623,2.2477059064834664,270.03395897666246,40775.12780547603,0.9274295638182872,0.8053735361146267,1.7973756545568735,0.6829315778407877,3.3027920668924677,1.922746676919728,0.4663955400121079,0.13937298822550778,3.4421650551179757,558.2401723244843,84294.2660209971,pre-void,1
6.359224378193776,5.080605362072258,7.637843394315294,0.8788617080266894,0.7158057785640568,0.5832712500724689,0.8842213007203874,5.457410208882575,1.0592698710945925,0.7818473086476537,-2.4929071589597163,2.964503049922858,169.4299516311219,25583.922696299407,0.8886300513806991,0.806779517600933,0.11236100602696072,1.0820356801129412,5.4046238832093545,1.0878539464068078,1.170801213037475,-2.599037669548431,2.8055862136609235,178.69735751564275,26983.300984862053,0.8643936951405395,0.7815963617099748,0.2844314385714506,0.9070351664016276,3.8061863454476645,0.9505861540844434,0.8227127930892284,-1.5584804389641982,2.2477059064834664,136.44571948689503,20603.30364252115,0.946422925366467,0.8509742759743422,1.6136931798731007,0.7778735283384528,3.3027920668924677,1.7913941232622912,0.6050872260897138,0.13937298822550778,3.4421650551179757,484.57302863365965,73170.52732368262,pre-void,1
7.629375718711841,6.350756702590322,8.907994734833359,0.9130872975194273,0.715295160922012,0.7321125162029383,0.6499232883185914,4.881466931178797,0.9789734506511647,0.42240028069885077,-2.4929071589597163,2.3885597722190806,144.7167415790571,21852.227978437615,0.9072091532074823,0.8388377525554767,-0.1311764427466653,0.9229357093173197,4.036931848950881,0.9322111255851505,0.8518103235330641,-2.0695021623048473,1.967429686646034,131.22165498237473,19814.469902338584,0.8971207782763936,0.7431993778996538,0.020114003374304038,0.7157126505812723,3.1919863222527978,0.7159952313624804,0.5122445982020704,-1.5584804389641982,1.6335058832885998,77.4100248714056,11688.913755582245,0.9466052676315206,0.8571979594413582,1.4172043278093254,0.5758364909563398,2.5871064266056574,1.5297240833164631,0.3315876643169109,0.29995224991938174,2.8870586765250392,353.3484214328374,53355.61163635846,pre-void,1
8.899527059229905,7.620908043108387,10.178146075351423,0.928287629278074,0.7737591962059869,0.6227818476587098,0.4264841153720543,2.956666579516459,0.7548151630948334,0.18188870066468368,-0.6380303080802887,2.3186362714361706,86.03163549611988,12990.776959914101,0.8957679200038028,0.7994675346386408,-0.042870416824592576,0.9207845671946028,4.504595030595768,0.9217820196892896,0.8478442191837519,-2.5371653439497344,1.967429686646034,128.30199586519237,19373.60137564405,0.8972226516640228,0.6896971207681264,0.21124796452385847,0.8082408236214675,3.5502238324001096,0.8353914839665183,0.6532532289683082,-1.5193870629283073,2.0308367694718026,105.37971865405102,15912.337516761701,0.9385412565170719,0.89668991614543,1.3582234532549782,0.5220498106237087,2.723102182415823,1.4550968880951287,0.2725360047722501,0.25929166963247974,2.9823938520483027,319.7133500153633,48276.71585231986,pre-void,1
10.16967839974797,8.891059383626452,11.448297415869488,0.8819296743771233,0.7637503557207239,0.6433514086514825,0.47469802508307796,2.956666579516459,0.799524389891654,0.2253382150177745,-0.6380303080802887,2.3186362714361706,96.52512675477485,14575.294139971003,0.8927978814775682,0.7774636030170018,-0.141420763699236,0.8645689797624363,5.430322914534144,0.8760589895507809,0.74747952076746,-2.5371653439497344,2.8931575705844095,115.88938232908302,17499.29673169154,0.9057305656169978,0.6716836181821206,-0.15233366457014527,0.682523269179538,3.5502238324001096,0.6993164936800029,0.4658380129715241,-1.5193870629283073,2.0308367694718026,73.84557730826694,11150.682173548308,0.9463241929931985,0.8758067585527638,1.2654473965656787,0.5425910504812959,2.723102182415823,1.3768667915006338,0.29440504806239615,0.25929166963247974,2.9823938520483027,286.2600863921248,43225.27304521084,pre-void,1
11.439829740266035,10.161210724144516,12.718448756387552,0.8775891475653296,0.7914951747614211,0.5942664983256291,0.4352248156827565,2.3479164745064214,0.7365957583493772,0.1894206401860894,-0.42728821643179,1.9206282580746314,81.92856999396241,12371.214069088328,0.8708478042187888,0.7747028957280676,-0.307872314310419,0.9407894996083133,6.141420319440853,0.989883955063478,0.8850848825732605,-3.248262748856444,2.8931575705844095,147.9604069183092,22342.02144466469,0.8770523710710437,0.7324851885947898,-0.45517691000260724,0.49365699344848823,3.000470392738833,0.6714784036587642,0.24369722718060077,-2.013755819694868,0.9867145730439649,68.08337023359847,10280.58890527337,0.9489711444105786,0.856079906092653,1.2730985540744881,0.5937565779879651,3.316932432240835,1.4047515090899636,0.3525468739039785,0.33166323748620086,3.648595669727036,297.97234714587006,44993.82441902638,pre-void,1
12.709981080784098,11.43136206466258,13.988600096905616,0.8937104183603735,0.7674955701765215,0.4523896690377539,0.5250541797351826,3.601409622047339,0.6930644301285949,0.2756818916573855,-0.9686661488828462,2.6327434731644925,72.53108395073056,10952.193676560317,0.9140257424017879,0.7847384643958606,-0.319686355364836,0.9821680162631755,6.344658819862133,1.0328859462577624,0.9646540121703413,-3.248262748856444,3.096396071005689,161.09486007449578,24325.323871248867,0.8431672575074413,0.7212341227255736,-0.454627788145729,0.54439057147637,3.016677509592327,0.7092584296761276,0.29636109431236873,-2.013755819694868,1.002921689897459,75.96017553006364,11469.986505039611,0.9339207649936335,0.8062439590721758,1.2472200893966334,0.7033358024147268,3.361818659081182,1.4318656369760796,0.4946812509583677,0.2867770106458536,3.648595669727036,309.58611955529,46747.5040528488,pre-void,1
