center_time,start_time,end_time,acc_x_permutation_entropy,acc_x_spectral_entropy,acc_x_mean,acc_x_std,acc_x_range,acc_x_rms,acc_x_var,acc_x_min,acc_x_max,acc_x_time_energy,acc_x_spectral_energy,acc_y_permutation_entropy,acc_y_spectral_entropy,acc_y_mean,acc_y_std,acc_y_range,acc_y_rms,acc_y_var,acc_y_min,acc_y_max,acc_y_time_energy,acc_y_spectral_energy,acc_z_permutation_entropy,acc_z_spectral_entropy,acc_z_mean,acc_z_std,acc_z_range,acc_z_rms,acc_z_var,acc_z_min,acc_z_max,acc_z_time_energy,acc_z_spectral_energy,acc_mag_permutation_entropy,acc_mag_spectral_entropy,acc_mag_mean,acc_mag_std,acc_mag_range,acc_mag_rms,acc_mag_var,acc_mag_min,acc_mag_max,acc_mag_time_energy,acc_mag_spectral_energy,gyr_x_permutation_entropy,gyr_x_spectral_entropy,gyr_x_mean,gyr_x_std,gyr_x_range,gyr_x_rms,gyr_x_var,gyr_x_min,gyr_x_max,gyr_x_time_energy,gyr_x_spectral_energy,gyr_y_permutation_entropy,gyr_y_spectral_entropy,gyr_y_mean,gyr_y_std,gyr_y_range,gyr_y_rms,gyr_y_var,gyr_y_min,gyr_y_max,gyr_y_time_energy,gyr_y_spectral_energy,gyr_z_permutation_entropy,gyr_z_spectral_entropy,gyr_z_mean,gyr_z_std,gyr_z_range,gyr_z_rms,gyr_z_var,gyr_z_min,gyr_z_max,gyr_z_time_energy,gyr_z_spectral_energy,gyr_mag_permutation_entropy,gyr_mag_spectral_entropy,gyr_mag_mean,gyr_mag_std,gyr_mag_range,gyr_mag_rms,gyr_mag_var,gyr_mag_min,gyr_mag_max,gyr_mag_time_energy,gyr_mag_spectral_energy,label,experiment_id
0.9991857212075281,0.0,1.9983714424150563,0.837517105429994,0.6560827613766939,1.0272083730081645,1.00563704478599,5.3495321023065205,1.4375197067949987,1.011305865845899,-1.100002294223319,4.249529808083201,243.84262307602955,28773.429522971503,0.84035445706458,0.7035974052040032,0.0630616565725855,1.0510863319494959,5.993984538782314,1.0529763766299434,1.1047824772110457,-2.8937743537919487,3.100210184990365,130.83359146940546,15438.36379338984,0.808091310842419,0.6918334988907132,0.24295626729909053,0.5537042169184839,2.636364952704162,0.6046619780118629,0.30658835983331145,-1.1928839444189303,1.4434810082852318,43.142700703079804,5090.838682963417,0.9265367661293341,0.6678193110510746,1.6464089890597362,0.9111397837660364,4.338768741246303,1.8817115253985992,0.8301757055612197,0.1075881335121065,4.4463568747584095,417.81891524851494,49302.63199932477,0.8617577610895222,0.7478756143565926,0.015197141294746967,1.3256131604678183,7.933419857823176,1.3257002694082136,1.7572502512054775,-2.9388417714209947,4.994578086402181,207.38278210846318,24471.16828879865,0.7500592607214092,0.5918694144388944,-0.2120647909503671,2.02300887162238,10.458141196599462,2.034093500855769,4.092564894662855,-5.2912427031196865,5.166898493479775,488.229291686394,57611.05641899449,0.7925203295982087,0.6610526601337554,-0.07799552619244314,1.9105402541963246,9.788901364735768,1.9121316285785852,3.6501640629045564,-3.967806398113944,5.821094966621824,431.4371890712499,50909.58831040748,0.7897652455479974,0.6856840190285041,2.552631807566236,1.7422215113309822,7.487364198257356,3.090512083707695,3.035335794544412,0.2625400889096753,7.749904287167031,1127.0492628661068,132991.8130182007,non-void,1
1.9983714424150563,0.9991857212075281,2.9975571636225844,0.8723104542409486,0.6440155782349329,0.9601793746378704,0.6434292948309646,3.5530011235229324,1.1558311680027684,0.41400125744667227,-0.28993320895176955,3.2630679145711627,157.64159129334396,18601.707772614587,0.8747614312483291,0.7318025159832986,0.24057523132577546,0.6961094059533205,4.729859415307089,0.736508483986529,0.4845683050566848,-2.5598882911745733,2.1699711241325166,64.00848014412796,7553.000657007097,0.8655170612324065,0.6943282358032627,0.49995573567207374,0.36420986922390347,2.3219763169517393,0.6185503750475763,0.13264882884009288,-0.8784953086665076,1.4434810082852318,45.14733884363668,5327.385983549128,0.9237690570416291,0.728169957774224,1.3498531233455764,0.6624889038893164,3.178607760696761,1.5036605342903284,0.4388915477764678,0.39582495232038195,3.574432713017143,266.79741028110857,31482.0944131708,0.9137143461986008,0.7567535386827595,-0.19265708704409865,0.6701722671493016,3.901059148233117,0.6973145781097312,0.4491308676560349,-2.3781706335059503,1.5228885147271667,57.37721925963358,6770.51187263676,0.8328575819742264,0.46502726505791575,0.0025934322998256813,1.330492032397077,10.458141196599462,1.330494559990081,1.770209048272105,-5.2912427031196865,5.166898493479775,208.8854613512575,24648.484439448373,0.7971420301219068,0.4166200515657566,0.007820923700397102,1.5494942213812928,9.788901364735768,1.5495139589373004,2.4009323420940185,-3.967806398113944,5.821094966621824,283.3172340551024,33431.43361850208,0.876722966858869,0.5395302360014875,1.4076777187935992,1.6358179434035882,7.657107714640807,2.1581142008589573,2.675900343961145,0.09279657252622446,7.749904287167031,549.5799146659933,64850.4299305872,non-void,1
2.9975571636225844,1.9983714424150563,3.9967428848301125,0.9141421160811877,0.7809810173496117,0.7628642789737183,0.27352487054051805,1.5074445341365084,0.8104182641934339,0.07481585480420716,-0.15812480388922456,1.3493197302472837,77.4997760267192,9144.973571152861,0.8946327571336973,0.768800125732539,0.27517207610761785,0.46948882326276453,2.4768753512158996,0.544186940892587,0.22041975516865533,-0.9178740092800536,1.5590013419358462,34.94445234328777,4123.445376507957,0.893444887666253,0.8585059520224829,0.5838271729597675,0.19209953579538416,1.035411981340757,0.6146189059400927,0.03690223165280208,0.0831407704270369,1.1185527517677938,44.57525514560159,5259.880107180988,0.9426040638515961,0.8901207077448073,1.1190705239640135,0.27991918746351446,1.2097668342438894,1.1535482604188378,0.07835475151023416,0.6685303350016631,1.8782971692455526,157.01948351560858,18528.2990548418,0.891509450376375,0.7812785945236195,-0.1474594798023797,0.5331272695498591,2.772560705449452,0.5531446318290331,0.2842246855376881,-1.6607482202963462,1.1118124851531062,36.10434007911063,4260.312129335054,0.8710587218626812,0.7274112544199033,0.059888674054351394,0.4674619563358431,3.0342285763783643,0.47128264757077787,0.21852068062133367,-0.7311780984530096,2.3030504779253547,26.208665400355997,3092.6225172420077,0.8526876606904376,0.7145528932707467,0.029842320786263664,0.41784478406777836,2.4504455380143995,0.41890909238468266,0.17459426357264832,-0.9620584679675555,1.4883870700468438,20.707209666541914,2443.450740651946,0.9143213384969842,0.82915789613671,0.6831970694595407,0.4866239919969552,2.6489126097059583,0.8387855180587926,0.23680290958705272,0.07656471687078731,2.725477326576746,83.02021514600855,9796.385387229011,non-void,1
3.9967428848301125,2.9975571636225844,4.995928606037641,0.9097324707558779,0.722110639083208,0.6546149834204494,0.2722115062560143,1.5074445341365084,0.7089568961909628,0.07409910413816811,-0.15812480388922456,1.3493197302472837,59.30914591749339,6998.479218264219,0.9161205717775388,0.7998082668562718,0.5646224905405253,0.6106121563662087,3.0737465629171874,0.8316524287984597,0.37284720550219125,-0.7145372277330138,2.3592093351841736,81.61419995451249,9630.475594632475,0.9164492535386745,0.8296985259716624,1.0512634870474322,0.5470988211856468,1.9008512630678438,1.1851042314251734,0.29931712014272427,0.16587397699190873,2.0667252400597524,165.72770064233842,19555.868675795937,0.9569611297265408,0.9043278772718115,1.5035837272053405,0.581355018562881,2.485588441942167,1.6120600740434434,0.33797365760824766,0.6685303350016631,3.1541187769438306,306.65104651434433,36184.82348869262,0.9113634093525641,0.7689944482365733,-0.32597610971636853,0.6942617174441313,2.942652894771429,0.7669809361478893,0.4819993323084748,-1.7875030751334096,1.1551498196380199,69.41465125688654,8190.92884831261,0.8827893813010025,0.6806363681708736,0.029921141904988912,0.47034598724702886,2.9777850200692417,0.4712967456415127,0.22122534771938224,-0.674734542143887,2.3030504779253547,26.210233449369127,3092.8075470255567,0.871540656821064,0.7332952508125891,-0.03366551872019908,0.40922941838978955,2.4504455380143995,0.4106118410693309,0.1674687168756454,-0.9620584679675555,1.4883870700468438,19.895045915108764,2347.615417982835,0.9326083308806569,0.7755203997138767,0.8673524982519888,0.47611144353917084,2.6489126097059583,0.989435426338131,0.22668210666895305,0.07656471687078731,2.725477326576746,115.51993062136444,13631.351813321007,non-void,1
4.995928606037641,3.9967428848301125,5.995114327245169,0.9111015854204294,0.8257426646374201,0.38170925178102993,0.47976342451783194,3.273455404169197,0.6130863694458645,0.23017294350507744,-0.8761233943265058,2.397332009842691,44.35323777523671,5233.682057477932,0.8883329526939863,0.7971963949428037,0.7255459549138803,0.7660964751980738,4.622168866995858,1.0551401527772541,0.5869038093109128,-1.816582653334934,2.8055862136609235,131.37184755633126,15501.878011647086,0.9111015854204291,0.8096347683257055,1.359665679461742,0.5096819250609326,3.2888561257194637,1.452055930272653,0.2597756647338181,-1.0411502192359974,2.2477059064834664,248.79903810751762,29358.28649668707,0.9193334471819484,0.8120469991925408,1.8000853705537923,0.5977915370439052,2.8366115004300485,1.8967503955563312,0.35735472176131466,0.5777744958233834,3.414385996253432,424.5241234390856,50093.846565812106,0.9101360320060322,0.7953232541659048,0.24080582922074276,1.1761106500057426,6.290519887983894,1.2005097702408005,1.3832362610569304,-1.7875030751334096,4.503016812850484,170.06439759634713,20067.598916368966,0.8279351282508158,0.6471506446076721,0.044272805218327,0.6548788972277167,3.5690690027405623,0.6563737131513496,0.4288663700341904,-1.6977552765280741,1.8713137262124884,50.837521255298654,5998.827508125241,0.8621972398160739,0.7539411157802317,0.18290743017227293,1.193741669127586,6.102982826438632,1.2076730934419877,1.425019172611515,-1.6770900574194572,4.425892769019175,172.0999674736013,20307.79616188495,0.9199232016691478,0.7439406491749668,1.4214902639678142,1.1445042113632282,5.980250543472905,1.8249724546917003,1.309889889828165,0.25343651766850506,6.23368706114141,393.00188632524714,46374.22258637916,non-void,1
5.995114327245169,4.995928606037641,6.994300048452697,0.8940297687713517,0.5894548618040371,0.5588598122877135,0.7934005351513149,3.840626444249364,0.9704682884920307,0.6294844091783929,-0.8761233943265058,2.964503049922858,111.13342647830086,13113.7443244395,0.8627921606349848,0.7539525727224892,0.30439466096818263,1.0848994125056926,5.4046238832093545,1.1267931686343915,1.1770067352551967,-2.599037669548431,2.8055862136609235,149.8202156959736,17678.78545212489,0.8622949399398653,0.6543153266059807,0.5687695402836644,0.8701333017177784,3.4074714270971285,1.039533911285617,0.7571319627582823,-1.1597655206136623,2.2477059064834664,127.51442882010721,15046.702600772654,0.9395267298268627,0.7742865792473468,1.6497443210966327,0.755278737667073,3.3027920668924677,1.8144151389807561,0.5704459715719673,0.13937298822550778,3.4421650551179757,388.46807099438166,45839.23237733706,0.8777130675745952,0.7087728244396393,0.650156505882815,1.0630087065274003,6.164048929578701,1.2460702196484783,1.1299875101530568,-1.6610321167282165,4.503016812850484,183.21753709078723,21619.66937671289,0.7746717127470724,0.5108313197224328,0.09990418360008728,1.0889709051287029,5.214706141165024,1.0935439991685871,1.1858576322168264,-3.3314467407084924,1.8832594004565317,141.10894041787995,16650.854969309832,0.8310943725407656,0.5025125536873735,0.17231335180200938,1.3671410181944073,6.67371758206371,1.3779573487009253,1.8690745636296409,-2.2478248130445353,4.425892769019175,224.0544416709883,26438.42411717661,0.9068737065543714,0.5806079513380871,1.8403002350752258,1.1227604241481737,6.103604189474068,2.1557587817868953,1.2605909700333866,0.13008287166734167,6.23368706114141,548.3809191796555,64708.94846319935,non-void,1
6.994300048452697,5.995114327245169,7.993485769660225,0.8803845914038931,0.7140316523012922,0.8420922929624567,0.8469886908356319,5.457410208882575,1.1943656359215238,0.7173898424034576,-2.4929071589597163,2.964503049922858,168.32809412788663,19862.71510709062,0.9051889384302825,0.7910641126527007,-0.16840020784108584,1.0409594315226591,5.034113282064789,1.054492848755694,1.0835965380759778,-2.599037669548431,2.435075612516358,131.21070983307405,15482.863760302738,0.8828493179752743,0.804404160909286,-0.25386341950017133,0.5751273448239804,2.993589696651764,0.6286637404245625,0.3307714627642817,-1.5584804389641982,1.435109257687566,46.635735625903,5503.016803856554,0.958800366099668,0.8800262230633056,1.52905390547294,0.7718009413246886,3.3027920668924677,1.7127996201750297,0.5956766930296753,0.13937298822550778,3.4421650551179757,346.17453958686366,40848.59567124992,0.888202901763726,0.7872789687828025,0.12999297298688803,1.159063096697492,5.2547390267131515,1.1663298997933431,1.3434272621259797,-2.1474317564395995,3.1073072702735516,160.51840134793008,18941.17135905575,0.8027975491319334,0.6696728438996571,-0.25257470569570756,1.1706858195961143,5.214706141165024,1.1976223403730826,1.370505288203426,-3.3314467407084924,1.8832594004565317,169.24731387896256,19971.183037717583,0.8328575819742265,0.7652700549003066,-0.1172055022299817,0.7992166432079002,4.323569889132559,0.8077650478533261,0.6387472427805041,-2.2478248130445353,2.075745076088024,76.99315595895138,9085.192403156263,0.8968610605048603,0.8034328979390674,1.7138376550869794,0.71405151764568,3.4226389719267027,1.8566391889233989,0.5098695698520989,0.13008287166734167,3.5527218435940444,406.75887118584404,47997.546799929594,non-void,1
7.993485769660225,6.994300048452697,8.992671490867753,0.9195217947805229,0.7155635167216946,0.6665902385610951,0.6415376674854619,4.881466931178797,0.9251557301058158,0.41157057880268705,-2.4929071589597163,2.3885597722190806,100.99774874381976,11917.734351770727,0.9138946143103878,0.7803695093528205,-0.08924520274161313,0.911597485214954,4.036931848950881,0.9159556109673764,0.8310099750502283,-2.0695021623048473,1.967429686646034,98.99901238898913,11681.88346190072,0.9092966298771294,0.742021606498106,0.12742002354668644,0.7741804388424747,3.1919863222527978,0.7845962109817793,0.5993553518863266,-1.5584804389641982,1.6335058832885998,72.63976328586185,8571.492067731695,0.9403991403523535,0.7277575138095952,1.40708102100094,0.574980017771194,2.5871064266056574,1.5200259933623532,0.33060202083616264,0.29995224991938174,2.8870586765250392,272.63652441867066,32171.10988140314,0.8753954494332271,0.6614346816164659,-0.3870446741078714,1.2968131231135793,6.575171102935556,1.3533395198673777,1.6817242762795954,-3.467863832662004,3.1073072702735516,216.12028701211395,25502.193867429443,0.7917307212303588,0.6686043901632095,-0.36171233914733664,0.9221891228780986,4.50952143002747,0.9905900234941369,0.8504327783546769,-2.7471344058613947,1.7623870241660755,115.78969416824155,13663.183911852502,0.8353668447393321,0.7666525425726254,-0.18966613146015346,0.6278056824288576,3.3788778849494223,0.6558301733780048,0.3941399748899636,-2.118778100388416,1.2600997845610065,50.75335952493681,5988.896423942544,0.8734421163687514,0.7596767352599454,1.657383324489933,0.7042657046148851,3.309356386323728,1.8008080594538671,0.4959901826967006,0.2683809577862353,3.577737344109963,382.6633407052923,45154.2742032245,non-void,1
8.992671490867753,7.993485769660225,9.991857212075281,0.9159653943094827,0.8120300873180789,0.5650577660973175,0.44351665712473837,2.956666579516459,0.7183295233902011,0.19670702514710273,-0.6380303080802887,2.3186362714361706,60.88768189253122,7184.746463318684,0.8983932869660902,0.7451384994638766,0.03514628137125685,0.9526916791273864,4.504595030595768,0.9533397592531145,0.907621435478559,-2.5371653439497344,1.967429686646034,107.2450901955888,12654.92064307948,0.9030126773427738,0.7544820722846936,0.39176212972899244,0.798369445555086,3.5502238324001096,0.8893094725042187,0.6373937715959356,-1.5193870629283073,2.0308367694718026,93.32281787051633,11012.092508720929,0.9293338879148907,0.9097329734170526,1.383269404839533,0.5498100510789109,2.723102182415823,1.4885312689468473,0.30229109226739465,0.25929166963247974,2.9823938520483027,261.4555899586363,30851.759615119085,0.8549094418269241,0.7035102819358137,0.20621236545671384,1.611993616534518,8.27138981374921,1.625129828479955,2.5985234197480342,-3.467863832662004,4.803525981087205,311.643541211004,36773.93786289846,0.817527608985339,0.5862611374684792,-0.33271292846185235,0.837094195545633,4.139448936500873,0.9007910884227552,0.7007266922161904,-2.5527440197846722,1.5867049167162013,95.74810102785854,11298.275921287308,0.8321282022935494,0.6502307250769604,-0.284399090514461,1.0531744271023042,5.366554597426072,1.090898353004403,1.1091763739022666,-3.1873839500352634,2.1791706473908086,140.42698755735086,16570.384531767395,0.8871682495984138,0.7106716412402941,1.8471734411046912,1.1092704987794066,5.186273734780469,2.154653280921285,1.2304810394623136,0.2683809577862353,5.454654692566705,547.8186297962134,64642.59831595318,non-void,1
9.991857212075281,8.992671490867753,10.99104293328281,0.8532474002568786,0.7361663506571625,0.6840871562178937,0.5180250663194389,2.956666579516459,0.858093938119565,0.26834996933525906,-0.6380303080802887,2.3186362714361706,86.88637438323019,10252.59217722116,0.9077936367530314,0.7236850093928446,-0.19245796509417984,0.837211979515868,3.939899841929263,0.8590482914092029,0.7009238986448781,-2.5371653439497344,1.4027344979795282,87.07974810282236,10275.410276133036,0.9023801162903081,0.6871757796184474,-0.15452154020151015,0.6977197267378072,3.5502238324001096,0.7146255827112037,0.4868128170790804,-1.5193870629283073,2.0308367694718026,60.261387368908636,7110.843709531219,0.9459693279508056,0.8474805092289504,1.3025890371802356,0.5368805242265827,2.723102182415823,1.4088927911931206,0.28824069729381024,0.25929166963247974,2.9823938520483027,234.22750985496117,27638.846162885424,0.8851331476347166,0.677691166521795,0.42840546091986975,1.2682977349712985,6.474089091119527,1.3386972710360219,1.6085791445333262,-1.6705631100323228,4.803525981087205,211.4690252505565,24953.344979565663,0.8119872509683734,0.6177944099695399,-0.11544990397105512,0.8696854264187899,4.193171524582405,0.8773148928703752,0.7563527409252324,-2.1624055304901146,2.03076599409229,90.82240770775465,10717.04410951505,0.8421602194780561,0.6135875455156364,0.04695673881929328,1.1485764137692582,5.366554597426072,1.149535868769476,1.3192277782670505,-3.1873839500352634,2.1791706473908086,155.9290602033361,18399.62910399366,0.9040870734279496,0.7896435889169318,1.6414996050127637,1.0902768295538456,5.149686541907833,1.9705898909511954,1.1887035650619853,0.304968150658872,5.454654692566705,458.22049316164725,54070.01819307439,non-void,1
