,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.0390625,3.0,-0.6,-0.04880028095665725,1,2,7,False
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.009765625,3.0,-0.8,-0.07309574479973252,1,0,9,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,0.10546875,11.0,-0.2,-0.041137390001272034,4,0,6,False
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.10546875,11.0,-0.2,-0.024295463843075273,4,0,6,False
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,0.5703125,17.0,0.3,0.007662890955385216,6,1,3,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,0.0390625,3.0,0.4,0.03195835479846049,6,2,2,False
