,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.001953125,0.0,-1.0,-0.08671901595667962,0,0,10,True
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.083984375,10.0,-0.6,-0.027355169632772753,2,0,8,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,0.001953125,0.0,-1.0,-0.05808277881636233,0,0,10,True
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.0078125,1.0,0.7,0.05936384632390688,8,1,1,True
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,0.013671875,4.0,0.6,0.0286362371403173,8,0,2,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,0.064453125,9.0,-0.6,-0.03072760918358957,2,0,8,False
