,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.046875,3.5,-0.4,-0.040649760258517624,2,2,6,False
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.037109375,7.0,-0.6,-0.07178070471373735,2,0,8,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,0.03125,1.0,-0.5,-0.05811073779589289,1,3,6,False
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.203125,11.0,-0.3,-0.03113094445521971,3,1,6,False
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,0.3828125,11.0,-0.4,-0.017460977537375254,2,2,6,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,0.7421875,15.0,0.0,0.013669966917844459,4,2,4,False
