,comparison,technique_A,technique_B,p_value,statistic,effect_size,mean_improvement,A_wins,ties,B_wins,significant
0,none vs oversample_smote,none,oversample_smote,0.76953125,24.0,0.0,-0.011042390192727753,5,0,5,False
1,none vs undersample_tomek_links,none,undersample_tomek_links,0.6953125,23.0,-0.4,-0.01140397863559393,3,0,7,False
2,none vs combined_smote_tomek,none,combined_smote_tomek,1.0,27.0,0.2,-0.00872484701915511,6,0,4,False
3,oversample_smote vs undersample_tomek_links,oversample_smote,undersample_tomek_links,0.845703125,25.0,-0.2,-0.00036158844286617866,4,0,6,False
4,oversample_smote vs combined_smote_tomek,oversample_smote,combined_smote_tomek,0.921875,26.0,-0.2,0.0023175431735726394,4,0,6,False
5,undersample_tomek_links vs combined_smote_tomek,undersample_tomek_links,combined_smote_tomek,1.0,27.0,0.2,0.0026791316164388205,6,0,4,False
